date,water_level,tagsn
2018013108,2.7755,4288
2018013109,2.9054,4288
2018013109,3.0892,4287
2018013109,3.1815,4285
2018013110,3.2334,4285
2018013110,3.0694,4288
2018013110,3.1618,4287
2018013111,2.998,4285
2018013111,2.7989,4288
2018013111,2.9362,4287
2018013112,2.8067,4285
2018013112,2.7475,4287
2018013112,2.5617,4288
2018013113,2.9604,4285
2018013113,2.9026,4287
2018013113,2.6466,4288
2018013114,2.932,4285
2018013114,2.8755,4287
2018013114,2.6895,4288
2018013115,2.8079,4285
2018013115,2.7467,4287
2018013115,2.6049,4288
2018013116,2.6187,4288
2018013116,2.8178,4285
2018013116,2.7591,4287
2018013117,2.6422,4288
2018013117,2.8051,4287
2018013117,2.8647,4285
2018013118,2.7019,4285
2018013118,2.6493,4287
2018013118,2.4898,4288
2018013119,2.5389,4285
2018013119,2.509,4287
2018013119,2.3361,4288
2018013120,2.1023,4288
2018013120,2.4102,4285
2018013120,2.3902,4287
2018013121,2.3913,4285
2018013121,2.3795,4287
2018013121,2.0048,4288
2018013122,2.294,4285
2018013122,2.2693,4287
2018013122,1.9323,4288
2018013123,2.2122,4285
2018013123,2.2079,4287
2018013123,1.8126,4288
2018013124,2.2132,4285
2018013124,2.1952,4287
2018013124,1.791,4288
2018020101,2.2027,4285
2018020101,2.1493,4287
2018020101,1.6336,4288
2018020102,2.007,4285
2018020102,1.9656,4287
2018020102,1.5555,4288
2018020103,1.6607,4288
2018020103,2.0452,4287
2018020103,2.0874,4285
2018020104,2.2268,4285
2018020104,2.1497,4287
2018020104,1.8061,4288
2018020105,2.2928,4285
2018020105,1.8932,4288
2018020105,2.1916,4287
2018020106,2.4641,4285
2018020106,2.4025,4287
2018020106,2.2508,4288
2018020107,2.9899,4285
2018020107,2.9309,4287
2018020107,2.6591,4288
2018020108,3.0789,4285
2018020108,2.8334,4288
2018020108,3.0113,4287
2018020109,3.1384,4285
2018020109,3.0733,4287
2018020109,2.9009,4288
2018020110,3.022,4285
2018020110,2.9593,4287
2018020110,2.7987,4288
2018020111,2.9543,4285
2018020111,2.8972,4287
2018020111,2.7571,4288
2018020112,2.7972,4285
2018020112,2.7724,4287
2018020112,2.6705,4288
2018020113,2.7095,4285
2018020113,2.6569,4287
2018020113,2.5202,4288
2018020114,2.7124,4285
2018020114,2.6566,4287
2018020114,2.5267,4288
2018020115,2.7317,4285
2018020115,2.6742,4287
2018020115,2.5619,4288
2018020116,2.7349,4287
2018020116,2.5602,4288
2018020116,2.7909,4285
2018020117,2.9166,4285
2018020117,2.8589,4287
2018020117,2.6921,4288
2018020118,2.9002,4285
2018020118,2.8449,4287
2018020118,2.6261,4288
2018020119,2.7387,4285
2018020119,2.6883,4287
2018020119,2.4075,4288
2018020120,2.5735,4285
2018020120,2.2943,4288
2018020120,2.534,4287
2018020121,2.5925,4285
2018020121,2.5256,4287
2018020121,2.3185,4288
2018020122,2.7448,4285
2018020122,2.7034,4287
2018020122,2.3958,4288
2018020123,2.7433,4288
2018020123,3.1195,4287
2018020123,3.1914,4285
2018020124,2.9791,4285
2018020124,2.9203,4287
2018020124,2.6927,4288
2018020201,2.4863,4285
2018020201,2.4344,4287
2018020201,2.2583,4288
2018020202,1.9027,4288
2018020202,2.1851,4287
2018020202,2.2355,4285
2018020203,2.0613,4285
2018020203,2.0102,4287
2018020203,1.769,4288
2018020204,2.0025,4285
2018020204,1.9551,4287
2018020204,1.7143,4288
2018020205,2.1558,4285
2018020205,2.1092,4287
2018020205,1.7988,4288
2018020206,1.9507,4287
2018020206,2.227,4285
2018020206,1.9743,4288
2018020207,2.944,4285
2018020207,2.8681,4287
2018020207,2.6222,4288
2018020208,2.958,4288
2018020208,3.2125,4287
2018020208,3.2808,4285
2018020209,3.186,4285
2018020209,3.1168,4287
2018020209,2.9743,4288
2018020210,2.9391,4288
2018020210,3.0005,4287
2018020210,3.0649,4285
2018020211,2.8682,4287
2018020211,2.7763,4288
2018020211,2.9282,4285
2018020212,2.735,4288
2018020212,2.8191,4287
2018020212,2.8761,4285
2018020213,2.8967,4285
2018020213,2.8393,4287
2018020213,2.7352,4288
2018020214,2.9446,4285
2018020214,2.8859,4287
2018020214,2.736,4288
2018020215,2.6485,4288
2018020215,2.831,4287
2018020215,2.9001,4285
2018020216,2.8993,4285
2018020216,2.6704,4288
2018020216,2.8402,4287
2018020217,2.6366,4285
2018020217,2.5949,4287
2018020217,2.408,4288
2018020218,2.5783,4285
2018020218,2.562,4287
2018020218,2.2617,4288
2018020219,2.7135,4285
2018020219,2.6878,4287
2018020219,2.4082,4288
2018020220,2.6637,4285
2018020220,2.6146,4287
2018020220,2.3625,4288
2018020509,2.1353,4285
2018020509,2.1199,4287
2018020509,1.8686,4288
2018020510,2.33,4285
2018020510,2.3064,4287
2018020510,2.0304,4288
2018020511,2.2982,4288
2018020511,2.5369,4287
2018020511,2.5918,4285
2018020512,2.6827,4285
2018020512,2.6232,4287
2018020512,2.4263,4288
2018020513,2.6082,4288
2018020513,2.743,4287
2018020513,2.807,4285
2018020514,2.7291,4287
2018020514,2.6452,4288
2018020514,2.7942,4285
2018020515,2.7247,4287
2018020515,2.532,4288
2018020515,2.7869,4285
2018020516,2.6849,4288
2018020516,2.8663,4287
2018020516,2.9376,4285
2018020517,3.0663,4287
2018020517,2.8567,4288
2018020517,3.1396,4285
2018020518,3.0712,4285
2018020518,2.9977,4287
2018020518,2.7432,4288
2018020519,3.0524,4285
2018020519,2.9793,4287
2018020519,2.7678,4288
2018020520,2.653,4288
2018020520,2.9043,4287
2018020520,2.9736,4285
2018020521,2.4539,4288
2018020521,2.3477,4287
2018020521,2.612,4285
2018020522,2.5748,4285
2018020522,2.4852,4287
2018020522,2.2016,4288
2018020523,2.2437,4288
2018020523,2.4822,4287
2018020523,2.5561,4285
2018020524,2.3423,4287
2018020524,2.2101,4288
2018020524,2.4016,4285
2018020601,2.03,4288
2018020601,2.1253,4287
2018020601,2.1667,4285
2018020602,2.0767,4285
2018020602,2.0309,4287
2018020602,1.7944,4288
2018020603,1.8891,4288
2018020603,2.0587,4287
2018020603,2.0968,4285
2018020604,2.0129,4285
2018020604,1.9719,4287
2018020604,1.8157,4288
2018020605,1.98,4287
2018020605,1.7451,4288
2018020605,2.0249,4285
2018020606,2.2792,4287
2018020606,2.3263,4285
2018020606,2.0519,4288
2018020607,3.0031,4285
2018020607,2.9443,4287
2018020607,2.7433,4288
2018020608,3.0535,4285
2018020608,2.9961,4287
2018020608,2.8488,4288
2018020609,3.1091,4285
2018020609,3.0664,4287
2018020609,2.9261,4288
2018020610,3.0145,4288
2018020610,3.18,4287
2018020610,3.2213,4285
2018020611,3.2696,4285
2018020611,3.2268,4287
2018020611,3.0032,4288
2018020612,3.2724,4285
2018020612,3.2065,4287
2018020612,3.0616,4288
2018020613,3.1046,4285
2018020613,2.9672,4288
2018020613,3.0362,4287
2018020614,2.7945,4288
2018020614,2.9292,4285
2018020614,2.8664,4287
2018020615,2.9171,4285
2018020615,2.8533,4287
2018020615,2.7496,4288
2018020616,2.9054,4285
2018020616,2.8472,4287
2018020616,2.7505,4288
2018020617,2.8567,4285
2018020617,2.7959,4287
2018020617,2.6939,4288
2018020618,2.8182,4285
2018020618,2.7541,4287
2018020618,2.6494,4288
2018020619,2.687,4285
2018020619,2.6291,4287
2018020619,2.4963,4288
2018020620,2.7165,4285
2018020620,2.6587,4287
2018020620,2.414,4288
2018020621,2.5962,4285
2018020621,2.5456,4287
2018020621,2.3024,4288
2018020622,2.4849,4285
2018020622,2.4373,4287
2018020622,2.1843,4288
2018020623,2.5057,4285
2018020623,2.4598,4287
2018020623,2.2638,4288
2018020624,2.2199,4285
2018020624,2.1864,4287
2018020624,2.1912,4288
2018020701,2.1883,4285
2018020701,2.1779,4287
2018020701,1.9312,4288
2018020702,2.2599,4285
2018020702,2.2067,4287
2018020702,1.9885,4288
2018020703,2.118,4285
2018020703,2.0835,4287
2018020703,1.9648,4288
2018020704,1.9179,4285
2018020704,1.8321,4287
2018020704,1.6898,4288
2018020705,2.0161,4285
2018020705,1.9392,4287
2018020705,1.8002,4288
2018020706,1.9787,4285
2018020706,1.9066,4287
2018020706,1.7639,4288
2018020707,2.0047,4285
2018020707,1.9393,4287
2018020707,1.8667,4288
2018020708,2.2567,4285
2018020708,2.2027,4287
2018020708,1.9581,4288
2018020709,2.3905,4285
2018020709,2.3395,4287
2018020709,2.1587,4288
2018020710,2.5027,4285
2018020710,2.4542,4287
2018020710,2.2461,4288
2018020711,2.5042,4285
2018020711,2.455,4287
2018020711,2.3946,4288
2018020716,3.0793,4287
2018020716,3.1487,4285
2018020716,3.0665,4288
2018020717,3.0779,4285
2018020717,3.0139,4287
2018020717,2.9454,4288
2018020718,3.1315,4285
2018020718,3.0661,4287
2018020718,3.0129,4288
2018020719,3.0418,4285
2018020719,2.9774,4287
2018020719,2.8784,4288
2018020720,2.7466,4285
2018020720,2.7191,4287
2018020720,2.5227,4288
2018020721,2.6276,4285
2018020721,2.6113,4287
2018020721,2.3171,4288
2018020722,2.5456,4285
2018020722,2.5397,4287
2018020722,2.1912,4288
2018020723,2.3104,4285
2018020723,2.3023,4287
2018020723,2.0064,4288
2018020724,2.3661,4285
2018020724,2.3683,4287
2018020724,1.9974,4288
2018020801,2.2237,4285
2018020801,2.1945,4287
2018020801,1.8504,4288
2018020802,2.2769,4285
2018020802,2.2226,4287
2018020802,1.967,4288
2018020803,2.2228,4285
2018020803,2.1731,4287
2018020803,2.0197,4288
2018020804,2.2958,4285
2018020804,2.2489,4287
2018020804,2.0245,4288
2018020805,2.4035,4285
2018020805,2.3516,4287
2018020805,2.1386,4288
2018020806,2.2866,4285
2018020806,2.2344,4287
2018020806,2.0625,4288
2018020807,2.3679,4285
2018020807,2.3168,4287
2018020807,2.2548,4288
2018020808,2.5331,4285
2018020808,2.4763,4287
2018020808,2.2218,4288
2018020809,2.5114,4285
2018020809,2.431,4287
2018020809,2.2435,4288
2018020810,2.6105,4285
2018020810,2.5279,4287
2018020810,2.3146,4288
2018020811,2.6214,4285
2018020811,2.5635,4287
2018020811,2.3797,4288
2018020812,2.4525,4285
2018020812,2.3998,4287
2018020812,2.1592,4288
2018020813,2.1594,4288
2018020813,2.4818,4287
2018020813,2.5235,4285
2018020814,2.719,4285
2018020814,2.6695,4287
2018020814,2.4325,4288
2018020815,2.9403,4285
2018020815,2.8842,4287
2018020815,2.6358,4288
2018020816,3.0652,4285
2018020816,3.012,4287
2018020816,2.7953,4288
2018020817,3.1294,4285
2018020817,3.0678,4287
2018020817,2.9262,4288
2018020818,3.0757,4285
2018020818,3.0219,4287
2018020818,2.8654,4288
2018020819,2.9361,4285
2018020819,2.8832,4287
2018020819,2.701,4288
2018020820,2.6871,4285
2018020820,2.6438,4287
2018020820,2.4134,4288
2018020821,2.4474,4285
2018020821,2.4135,4287
2018020821,2.1624,4288
2018020822,2.5481,4285
2018020822,2.5204,4287
2018020822,2.1778,4288
2018020823,2.6389,4285
2018020823,2.6087,4287
2018020823,2.2719,4288
2018020824,2.36,4285
2018020824,2.2868,4287
2018020824,2.1123,4288
2018020901,2.4056,4285
2018020901,2.3424,4287
2018020901,1.9738,4288
2018020902,2.4223,4285
2018020902,2.2787,4287
2018020902,2.2019,4288
2018020903,2.3196,4285
2018020903,2.2708,4287
2018020903,2.1575,4288
2018020904,2.1854,4285
2018020904,2.1385,4287
2018020904,2.0219,4288
2018020905,2.3922,4285
2018020905,2.338,4287
2018020905,2.0278,4288
2018020906,2.7937,4285
2018020906,2.7364,4287
2018020906,2.4103,4288
2018020907,2.7721,4285
2018020907,2.5833,4287
2018020907,2.5666,4288
2018020908,2.9232,4285
2018020908,2.8511,4287
2018020908,2.4019,4288
2018020909,2.63,4285
2018020909,2.5823,4287
2018020909,2.2718,4288
2018020910,2.7231,4285
2018020910,2.6675,4287
2018020910,2.3422,4288
2018020911,2.9469,4285
2018020911,2.8914,4287
2018020911,2.6645,4288
2018020912,2.8715,4288
2018020912,3.0631,4287
2018020912,3.1237,4285
2018020913,3.2194,4285
2018020913,3.1559,4287
2018020913,2.9303,4288
2018020914,2.8953,4288
2018020914,3.0632,4287
2018020914,3.1223,4285
2018020915,2.7829,4288
2018020915,2.9953,4287
2018020915,3.0588,4285
2018020916,3.2335,4285
2018020916,3.1658,4287
2018020916,2.9796,4288
2018020917,3.2732,4285
2018020917,3.2113,4287
2018020917,3.0449,4288
2018020918,3.275,4285
2018020918,3.2076,4287
2018020918,3.0543,4288
2018020919,2.8899,4288
2018020919,3.0484,4287
2018020919,3.1147,4285
2018020920,2.8879,4285
2018020920,2.8296,4287
2018020920,2.689,4288
2018020921,2.5642,4285
2018020921,2.529,4287
2018020921,2.5097,4288
2018020922,2.6018,4285
2018020922,2.5684,4287
2018020922,2.3938,4288
2018020923,2.4413,4288
2018020923,2.5956,4287
2018020923,2.6353,4285
2018020924,2.5266,4285
2018020924,2.4771,4287
2018020924,2.3393,4288
2018021001,2.1848,4288
2018021001,2.3109,4287
2018021001,2.3586,4285
2018021002,2.1938,4285
2018021002,2.1438,4287
2018021002,2.0512,4288
2018021003,1.9752,4288
2018021003,2.0624,4287
2018021003,2.1037,4285
2018021004,2.2419,4285
2018021004,2.1923,4287
2018021004,2.0023,4288
2018021005,2.1192,4288
2018021005,2.2861,4287
2018021005,2.3394,4285
2018021006,2.1159,4288
2018021006,2.234,4287
2018021006,2.2837,4285
2018021007,2.5172,4285
2018021007,2.4524,4287
2018021007,2.1889,4288
2018021008,2.5909,4288
2018021008,2.7404,4287
2018021008,2.7818,4285
2018021009,2.5521,4288
2018021009,2.5708,4287
2018021009,2.6153,4285
2018021010,2.4101,4288
2018021010,2.7012,4285
2018021010,2.6084,4287
2018021011,2.664,4285
2018021011,2.2618,4288
2018021011,2.6039,4287
2018021012,2.7295,4285
2018021012,2.6746,4287
2018021012,2.3768,4288
2018021013,2.3724,4288
2018021013,2.61,4287
2018021013,2.6591,4285
2018021014,2.1943,4288
2018021014,2.4558,4287
2018021014,2.5057,4285
2018021015,2.1228,4288
2018021015,2.4463,4287
2018021015,2.4746,4285
2018021016,1.986,4288
2018021016,2.3087,4287
2018021016,2.3098,4285
2018021017,2.3755,4285
2018021017,2.3762,4287
2018021017,1.9495,4288
2018021018,2.4128,4285
2018021018,2.4187,4287
2018021018,1.9902,4288
2018021019,2.6979,4285
2018021019,2.6409,4287
2018021019,2.103,4288
2018021020,1.9172,4288
2018021020,2.1423,4287
2018021020,2.2283,4285
2018021021,2.2898,4285
2018021021,2.189,4287
2018021021,1.876,4288
2018021022,2.2555,4285
2018021022,2.1586,4287
2018021022,1.7953,4288
2018021023,2.3381,4287
2018021023,1.9566,4288
2018021023,2.384,4285
2018021024,2.0213,4288
2018021024,2.3267,4287
2018021024,2.3753,4285
2018021101,1.8873,4288
2018021101,2.3107,4287
2018021101,2.3596,4285
2018021102,2.3333,4285
2018021102,2.2832,4287
2018021102,1.9303,4288
2018021103,2.4827,4285
2018021103,2.4362,4287
2018021103,2.1425,4288
2018021104,2.4812,4285
2018021104,2.4314,4287
2018021104,2.2721,4288
2018021105,2.6122,4285
2018021105,2.554,4287
2018021105,2.3584,4288
2018021106,2.5502,4285
2018021106,2.4722,4287
2018021106,2.2818,4288
2018021107,2.6864,4285
2018021107,2.3556,4288
2018021107,2.605,4287
2018021108,3.0448,4285
2018021108,2.9471,4287
2018021108,2.8045,4288
2018021109,2.9476,4288
2018021109,3.171,4287
2018021109,3.2374,4285
2018021110,3.1342,4285
2018021110,3.0908,4287
2018021110,2.9279,4288
2018021111,2.9311,4287
2018021111,2.9699,4285
2018021111,2.7722,4288
2018021112,2.9056,4285
2018021112,2.8568,4287
2018021112,2.7243,4288
2018021113,2.832,4285
2018021113,2.7839,4287
2018021113,2.6243,4288
2018021114,2.5668,4285
2018021114,2.5239,4287
2018021114,2.3364,4288
2018021115,2.3498,4285
2018021115,2.2913,4287
2018021115,2.0226,4288
2018021116,2.2298,4285
2018021116,2.2026,4287
2018021116,1.9628,4288
2018021117,1.9971,4285
2018021117,1.8242,4287
2018021117,1.801,4288
2018021118,2.0886,4285
2018021118,2.09,4287
2018021118,1.7991,4288
2018021119,1.8667,4288
2018021119,2.2064,4287
2018021119,2.2528,4285
2018021120,2.1777,4285
2018021120,2.1293,4287
2018021120,1.7917,4288
2018021121,1.633,4288
2018021121,2.0806,4285
2018021121,2.0368,4287
2018021122,2.17,4285
2018021122,2.1253,4287
2018021122,1.8229,4288
2018021123,1.7861,4288
2018021123,2.0856,4287
2018021123,2.1266,4285
2018021124,1.8073,4285
2018021124,1.8101,4287
2018021124,1.632,4288
2018021201,1.7086,4288
2018021201,1.9484,4287
2018021201,1.9829,4285
2018021202,1.8872,4288
2018021202,2.1139,4287
2018021202,2.1459,4285
2018021203,1.9472,4288
2018021203,2.1731,4287
2018021203,2.2189,4285
2018021204,2.0851,4288
2018021204,2.3089,4287
2018021204,2.3586,4285
2018021205,2.2103,4288
2018021205,2.4808,4287
2018021205,2.5326,4285
2018021206,2.4012,4285
2018021206,2.3331,4287
2018021206,2.2553,4288
2018021207,2.3553,4288
2018021207,2.3916,4287
2018021207,2.461,4285
2018021208,2.6706,4285
2018021208,2.6165,4287
2018021208,2.478,4288
2018021209,2.587,4285
2018021209,2.5362,4287
2018021209,2.363,4288
2018021210,2.5984,4285
2018021210,2.5414,4287
2018021210,2.3964,4288
2018021211,2.328,4288
2018021211,2.5614,4287
2018021211,2.6083,4285
2018021212,2.5673,4285
2018021212,2.5234,4287
2018021212,2.3158,4288
2018021213,2.6593,4285
2018021213,2.6037,4287
2018021213,2.4923,4288
2018021214,2.8436,4285
2018021214,2.784,4287
2018021214,2.6823,4288
2018021215,2.9222,4285
2018021215,2.861,4287
2018021215,2.7545,4288
2018021216,3.1014,4285
2018021216,2.9453,4288
2018021216,3.0352,4287
2018021217,3.1735,4285
2018021217,3.111,4287
2018021217,3.035,4288
2018021218,3.0461,4285
2018021218,2.9826,4287
2018021218,2.9168,4288
2018021219,2.7349,4288
2018021219,2.8086,4287
2018021219,2.8658,4285
2018021220,2.7545,4285
2018021220,2.6968,4287
2018021220,2.6236,4288
2018021221,2.5654,4285
2018021221,2.5139,4287
2018021221,2.4135,4288
2018021222,2.4025,4285
2018021222,2.3557,4287
2018021222,2.2634,4288
2018021223,2.0016,4288
2018021223,2.245,4287
2018021223,2.3052,4285
2018021224,1.9894,4285
2018021224,1.9223,4287
2018021224,1.6925,4288
2018021301,1.8746,4285
2018021301,1.8528,4287
2018021301,1.4463,4288
2018021302,1.7734,4285
2018021302,1.7336,4287
2018021302,1.455,4288
2018021303,1.7217,4285
2018021303,1.6928,4287
2018021303,1.402,4288
2018021304,1.3615,4288
2018021304,1.7689,4287
2018021304,1.8039,4285
2018021305,1.6,4285
2018021305,1.5551,4287
2018021305,1.1553,4288
2018021306,1.9103,4285
2018021306,1.8602,4287
2018021306,1.5114,4288
2018021307,2.3408,4288
2018021307,2.5377,4287
2018021307,2.6172,4285
2018021308,2.9851,4285
2018021308,2.9608,4287
2018021308,2.6854,4288
2018021309,2.8672,4288
2018021309,3.1094,4285
2018021309,3.0628,4287
2018021310,3.272,4285
2018021310,3.0961,4288
2018021310,3.2128,4287
2018021311,3.1522,4285
2018021311,3.1027,4287
2018021311,3.0026,4288
2018021312,3.0983,4285
2018021312,3.0392,4287
2018021312,2.9288,4288
2018021313,2.9997,4285
2018021313,2.9439,4287
2018021313,2.8291,4288
2018021314,2.9008,4285
2018021314,2.8453,4287
2018021314,2.7416,4288
2018021315,2.6617,4285
2018021315,2.6117,4287
2018021315,2.499,4288
2018021316,2.4808,4285
2018021316,2.4333,4287
2018021316,2.3185,4288
2018021317,2.621,4285
2018021317,2.5684,4287
2018021317,2.3579,4288
2018021318,2.5423,4288
2018021318,2.7825,4287
2018021318,2.8324,4285
2018021319,2.852,4285
2018021319,2.7985,4287
2018021319,2.4888,4288
2018021320,2.7585,4285
2018021320,2.7089,4287
2018021320,2.3709,4288
2018021321,2.6326,4285
2018021321,2.5763,4287
2018021321,2.2389,4288
2018021322,2.4646,4285
2018021322,2.4083,4287
2018021322,2.0639,4288
2018021323,2.2303,4285
2018021323,1.8016,4288
2018021323,2.1714,4287
2018021324,1.6134,4288
2018021324,1.9554,4287
2018021324,2.0107,4285
2018021401,1.9542,4285
2018021401,1.906,4287
2018021401,1.613,4288
2018021402,2.0235,4287
2018021402,2.0841,4285
2018021402,1.7388,4288
2018021403,2.1286,4285
2018021403,2.0676,4287
2018021403,1.771,4288
2018021404,2.043,4285
2018021404,1.9708,4287
2018021404,1.7171,4288
2018021405,1.7984,4288
2018021405,2.1141,4287
2018021405,2.1974,4285
2018021406,2.2338,4287
2018021406,1.9166,4288
2018021406,2.3114,4285
2018021407,1.8388,4288
2018021407,2.1206,4287
2018021407,2.1838,4285
2018021408,2.3998,4285
2018021408,2.316,4287
2018021408,2.112,4288
2018021409,2.577,4285
2018021409,2.5266,4287
2018021409,2.2573,4288
2018021410,2.4439,4288
2018021410,2.597,4287
2018021410,2.6458,4285
2018021411,2.8079,4285
2018021411,2.7511,4287
2018021411,2.5322,4288
2018021412,2.8744,4285
2018021412,2.8132,4287
2018021412,2.5946,4288
2018021413,2.9692,4285
2018021413,2.9094,4287
2018021413,2.7717,4288
2018021414,2.9734,4285
2018021414,2.92,4287
2018021414,2.6965,4288
2018021415,2.6525,4288
2018021415,2.8594,4287
2018021415,2.9156,4285
2018021416,2.9122,4285
2018021416,2.8472,4287
2018021416,2.6494,4288
2018021417,3.0639,4285
2018021417,3.0341,4287
2018021417,2.8002,4288
2018021418,2.6443,4288
2018021418,2.8184,4287
2018021418,2.8438,4285
2018021419,2.5899,4288
2018021419,2.8007,4287
2018021419,2.8349,4285
2018021420,2.7618,4285
2018021420,2.7279,4287
2018021420,2.5648,4288
2018021421,2.7154,4285
2018021421,2.4585,4288
2018021421,2.6613,4287
2018021422,2.4565,4285
2018021422,2.415,4287
2018021422,2.2443,4288
2018021423,2.2089,4285
2018021423,2.1765,4287
2018021423,1.9008,4288
2018021424,2.1407,4287
2018021424,1.9157,4288
2018021424,2.1747,4285
2018021501,1.7323,4288
2018021501,2.0176,4287
2018021501,2.0526,4285
2018021502,1.8843,4285
2018021502,1.8422,4287
2018021502,1.5612,4288
2018021503,1.4204,4288
2018021503,1.7225,4287
2018021503,1.7567,4285
2018021504,1.5677,4285
2018021504,1.4959,4287
2018021504,1.355,4288
2018021505,1.72,4285
2018021505,1.6475,4287
2018021505,1.4094,4288
2018021506,1.9444,4285
2018021506,1.8782,4287
2018021506,1.7974,4288
2018021507,2.3237,4285
2018021507,2.2755,4287
2018021507,2.2391,4288
2018021508,2.7089,4285
2018021508,2.6644,4287
2018021508,2.6541,4288
2018021509,2.9249,4285
2018021509,2.8669,4287
2018021509,2.7751,4288
2018021510,2.7545,4288
2018021510,2.8405,4287
2018021510,2.8978,4285
2018021511,2.7074,4285
2018021511,2.6532,4287
2018021511,2.5149,4288
2018021512,2.5209,4287
2018021512,2.5675,4285
2018021512,2.3241,4288
2018021513,2.2831,4288
2018021513,2.4241,4287
2018021513,2.4719,4285
2018021514,2.2594,4288
2018021514,2.3542,4287
2018021514,2.3699,4285
2018021515,2.5169,4285
2018021515,2.4709,4287
2018021515,2.3551,4288
2018021516,2.4547,4288
2018021516,2.5903,4287
2018021516,2.6379,4285
2018021517,2.2919,4288
2018021517,2.449,4287
2018021517,2.4907,4285
2018021518,2.3824,4285
2018021518,2.3366,4287
2018021518,2.1632,4288
2018021519,2.1037,4288
2018021519,2.3678,4285
2018021519,2.3115,4287
2018021520,2.4192,4285
2018021520,2.3741,4287
2018021520,2.1458,4288
2018021521,2.3071,4287
2018021521,1.9964,4288
2018021521,2.3537,4285
2018021522,1.8489,4288
2018021522,2.1713,4287
2018021522,2.2165,4285
2018021523,1.6975,4288
2018021523,2.0091,4287
2018021523,2.04,4285
2018021524,1.7968,4285
2018021524,1.7686,4287
2018021524,1.5205,4288
2018021601,1.3967,4288
2018021601,1.5343,4287
2018021601,1.5411,4285
2018021602,1.9113,4285
2018021602,1.8512,4287
2018021602,1.6679,4288
2018021603,2.3383,4285
2018021603,2.2902,4287
2018021603,1.9625,4288
2018021604,2.292,4288
2018021604,2.4704,4287
2018021604,2.5213,4285
2018021605,2.505,4285
2018021605,2.3109,4287
2018021605,2.4559,4288
2018021606,2.3567,4288
2018021606,2.4275,4287
2018021606,2.5043,4285
2018021607,2.3182,4288
2018021607,2.3159,4287
2018021607,2.4268,4285
2018021608,2.888,4285
2018021608,2.8303,4287
2018021608,2.7133,4288
2018021609,2.8469,4285
2018021609,2.7027,4288
2018021609,2.7853,4287
2018021610,2.8015,4285
2018021610,2.6594,4288
2018021610,2.7393,4287
2018021611,2.9829,4285
2018021611,2.9241,4287
2018021611,2.8538,4288
2018021612,3.1318,4285
2018021612,3.072,4287
2018021612,2.9789,4288
2018021613,3.1749,4285
2018021613,3.1099,4287
2018021613,3.006,4288
2018021614,3.0524,4288
2018021614,3.0845,4287
2018021614,3.151,4285
2018021615,3.0803,4285
2018021615,3.0172,4287
2018021615,2.9805,4288
2018021616,2.9624,4285
2018021616,2.8634,4288
2018021616,2.9028,4287
2018021617,2.8421,4287
2018021617,2.837,4288
2018021617,2.9035,4285
2018021618,2.8538,4285
2018021618,2.7979,4287
2018021618,2.7565,4288
2018021619,2.7642,4288
2018021619,2.758,4287
2018021619,2.8163,4285
2018021620,2.7534,4288
2018021620,2.7327,4287
2018021620,2.7926,4285
2018021621,2.6882,4285
2018021621,2.6415,4287
2018021621,2.6078,4288
2018021622,2.4049,4288
2018021622,2.4446,4287
2018021622,2.5011,4285
2018021623,2.2745,4285
2018021623,2.2222,4287
2018021623,2.1994,4288
2018021624,2.2454,4285
2018021624,2.2019,4287
2018021624,2.2201,4288
2018021701,2.2114,4285
2018021701,2.1692,4287
2018021701,1.8741,4288
2018021702,2.0603,4285
2018021702,2.0209,4287
2018021702,1.8045,4288
2018021703,1.9566,4285
2018021703,1.9176,4287
2018021703,1.7695,4288
2018021704,1.6943,4285
2018021704,1.6575,4287
2018021704,1.5251,4288
2018021705,1.778,4285
2018021705,1.7273,4287
2018021705,1.5218,4288
2018021706,2.0835,4285
2018021706,2.0456,4287
2018021706,1.9014,4288
2018021707,2.4617,4285
2018021707,2.4056,4287
2018021707,2.471,4288
2018021708,2.4983,4285
2018021708,2.43,4287
2018021708,2.543,4288
2018021709,2.6003,4285
2018021709,2.5163,4287
2018021709,2.4818,4288
2018021710,2.4438,4288
2018021710,2.5222,4287
2018021710,2.6048,4285
2018021711,2.6868,4287
2018021711,2.4478,4288
2018021711,2.7468,4285
2018021712,2.8921,4287
2018021712,2.9538,4285
2018021712,2.6911,4288
2018021713,2.8596,4288
2018021713,3.076,4285
2018021713,3.0119,4287
2018021714,3.0978,4285
2018021714,3.0359,4287
2018021714,2.8942,4288
2018021715,3.0789,4287
2018021715,3.1423,4285
2018021715,2.9378,4288
2018021716,3.1112,4288
2018021716,3.1546,4287
2018021716,3.2228,4285
2018021717,3.0913,4287
2018021717,3.0785,4288
2018021717,3.1599,4285
2018021718,2.8327,4285
2018021718,2.7044,4287
2018021718,2.8417,4288
2018021719,2.9402,4285
2018021719,2.8549,4287
2018021719,2.7735,4288
2018021720,3.0859,4285
2018021720,3.0168,4287
2018021720,2.9461,4288
2018021721,2.9227,4288
2018021721,3.0524,4285
2018021721,2.9874,4287
2018021722,3.0075,4285
2018021722,2.9493,4287
2018021722,2.8577,4288
2018021723,2.7879,4285
2018021723,2.6269,4288
2018021723,2.7346,4287
2018021724,2.5,4285
2018021724,2.4694,4287
2018021724,2.3154,4288
2018021801,2.0705,4288
2018021801,2.3204,4287
2018021801,2.3366,4285
